,mulai,VB,O
,pada,IN,O
,Januari,NNP,B-tim
,17,CD,I-tim
,Dan,CC,O
,mereka,PRP,O
,akan,MD,O
,menjadi,VB,O
,dipimpin,VBN,O
,oleh,IN,O
,itu,DT,O
,negara,NNS,O
,,POS,O
,luar negeri,JJ,O
,sekretaris,NNS,O
,.,.,O
Sentence: 420,Mereka,PRP,O
,akan,MD,O
,tinjauan,VB,O
,kemajuan,NN,O
,dibuat,VBN,O
,Jadi,RB,O
,jauh,RB,O
,Dan,CC,O
,Juga,RB,O
,bagan,VB,O
,A,DT,O
,kursus,NN,O
,untuk,IN,O
,masa depan,JJ,O
,negosiasi,NNS,O
,.,.,O
Sentence: 421,Itu,DT,O
,pembicaraan,NNS,O
,akan,MD,O
,menjadi,VB,O
,di bawah,IN,O
,A,DT,O
,perdamaian,NN,O
,proses,NN,O
,itu,IN,O
,itu,DT,O
,dua,CD,O
,sisi,NNS,O
,dimulai,VBD,O
,di dalam,IN,O
,Januari,NNP,B-tim
,2004,CD,I-tim
,.,.,O
Sentence: 422,A,DT,O
,luar negeri,JJ,O
,kantor,NN,O
,Juru Bicara,NN,O
,di dalam,IN,O
,Islamabad,NNP,B-geo
,Juga,RB,O
,dikatakan,VBD,O
,itu,IN,O
,itu,DT,O
,dua,CD,O
,sisi,NNS,O
,memiliki,VBP,O
,pernah,VBN,O
,memegang,VBG,O
,rahasia,JJ,O
,pembicaraan,NNS,O
,pada,IN,O
,mungkin,JJ,O
,pengurangan,NN,O
,dari,IN,O
,pasukan,NNS,O
,di dalam,IN,O
,Kashmir,NNP,B-geo
,Dan,CC,O
,A,DT,O
,Pakistan,JJ,B-gpe
,usul,NN,O
,dari,IN,O
,aturan mandiri,JJ,O
,di dalam,IN,O
,Kashmir,NNP,B-geo
,.,.,O
Sentence: 423,Dia,PRP,O
,telah melakukan,VBD,O
,bukan,RB,O
,memberi,VB,O
,setiap,DT,O
,lagi,JJR,O
,Detail,NNS,O
,Dan,CC,O
,Juga,RB,O
,ditolak,VBD,O
,ke,TO,O
,mengungkap,VB,O
,pada,IN,O
,Apa,WDT,O
,tingkat,NN,O
,itu,DT,O
,pembicaraan,NNS,O
,adalah,VBP,O
,makhluk,VBG,O
,dipegang,VBN,O
,.,.,O
Sentence: 424,India,NNP,B-org
,has,VBZ,O
,bukan,RB,O
,dibuat,VBN,O
,setiap,DT,O
,komentar,NN,O
,tentang,IN,O
,itu,DT,O
,pembicaraan,NNS,O
,.,.,O
Sentence: 425,Irak,JJ,B-gpe
,pejabat,NNS,O
,mengatakan,VBP,O
,pada,IN,O
,paling sedikit,JJS,O
,dua,CD,O
,rakyat,NNS,O
,adalah,VBD,O
,terbunuh,VBN,O
,Dan,CC,O
,beberapa,JJ,O
,yang lain,NNS,O
,luka,VBD,O
,di dalam,IN,O
,A,DT,O
,mobil,NN,O
,bom,NN,O
,ledakan,NN,O
,di dalam,IN,O
,pusat,JJ,O
,Bagdad,NNP,B-geo
,Selasa,NNP,B-tim
,.,.,O
Sentence: 426,Lebih awal,RBR,O
,Laporan,NNS,O
,dikatakan,VBD,O
,itu,DT,O
,menyerang,NN,O
,dulu,VBD,O
,telah membawa,VBN,O
,keluar,RP,O
,oleh,IN,O
,A,DT,O
,bunuh diri,NN,O
,pembom,NN,O
,.,.,O
Sentence: 427,Dia,PRP,O
,telah datang,VBD,O
,sebagai,IN,O
,itu,DT,O
,KITA.,NNP,B-gpe
,militer,NN,O
,diumumkan,VBD,O
,dia,PRP,O
,telah,VBD,O
,bulat,VBN,O
,ke atas,RP,O
,428,CD,O
,tersangka,NNS,O
,lebih,IN,O
,itu,DT,O
,masa lalu,JJ,O
,30,CD,O
,jam,NNS,O
,di dalam,IN,O
,A,DT,O
,besar,JJ,O
,operasi,NN,O
,melawan,IN,O
,pemberontak,NNS,O
,di dalam,IN,O
,A,DT,O
,barat,JJ,O
,pinggiran kota,NN,O
,dari,IN,O
,itu,DT,O
,modal,NN,O
,.,.,O
Sentence: 428,Pada,IN,O
,Senin,NNP,B-tim
,",",",",O
,puluhan,NNS,O
,dari,IN,O
,rakyat,NNS,O
,adalah,VBD,O
,terbunuh,VBN,O
,Dan,CC,O
,skor,NNS,O
,adalah,VBD,O
,terluka,VBN,O
,di dalam,IN,O
,A,DT,O
,seri,NN,O
,dari,IN,O
,mobil,NN,O
,pemboman,NNS,O
,Dan,CC,O
,lainnya,JJ,O
,serangan,NNS,O
,di dalam,IN,O
,kota,NNS,O
,Dan,CC,O
,kota,NNS,O
,lintas,IN,O
,Irak,NNP,B-geo
,.,.,O
Sentence: 429,Also,RB,O
,Senin,NNP,B-tim
,",",",",O
,sebuah,DT,O
,al-Qaida-linked,JJ,O
,kelompok,NN,O
,diklaim,VBD,O
,tanggung jawab,NN,O
,untuk,IN,O
,pemburuan bersenjata,VBG,O
,turun,RP,O
,A,DT,O
,atas,JJ,O
,Irak,JJ,B-gpe
,keamanan,NN,O
,resmi,NN,O
,(,LRB,O
,Miskin,NNP,B-per
,al-Rubaei,NNP,I-per
,),RRB,O
,Dan,CC,O
,miliknya,PRP$,O
,pengemudi,NN,O
,di dalam,IN,O
,Bagdad,NNP,B-geo
,.,.,O
Sentence: 430,Iran,NNP,B-geo
,S,POS,O
,garis keras,JJ,O
,Wali,NNP,B-org
,Dewan,NNP,I-org
,memiliki,VBZ,O
,disetujui,VBN,O
,A,DT,O
,tagihan,NN,O
,itu,WDT,O
,akan,MD,O
,memblokir,VB,O
,Serikat,NNP,B-org
,Bangsa,NNP,I-org
,Inspeksi,NNS,O
,dari,IN,O
,-nya,PRP$,O
,nuklir,JJ,O
,fasilitas,NNS,O
,Dan,CC,O
,mengizinkan,VB,O
,dia,PRP,O
,ke,TO,O
,melanjutkan,VB,O
,uranium,NN,O
,penyuburan,NN,O
,jika,IN,O
,dia,PRP,O
,adalah,VBZ,O
,dirujuk,VBN,O
,ke,TO,O
,itu,DT,O
,U.N.,NNP,B-org
,Keamanan,NNP,I-org
,Dewan,NNP,I-org
,.,.,O
Sentence: 431,Negara,NN,O
,media,NNS,O
,laporan,VBP,O
,Sabtu,NNP,B-tim
,itu,IN,O
,itu,DT,O
,12-anggota,JJ,O
,Dewan,NN,O
,disetujui,VBD,O
,itu,DT,O
,ukuran,NN,O
,setelah,IN,O
,memutuskan,VBG,O
,dia,PRP,O
,melakukan,VBZ,O
,bukan,RB,O
,bertentangan,VB,O
,itu,DT,O
,konstitusi,NN,O
,atau,CC,O
,Islam,JJ,O
,hukum,NN,O
,.,.,O
Sentence: 432,Itu,DT,O
,parlemen,NN,O
,sudah,RB,O
,disetujui,VBD,O
,itu,DT,O
,tagihan,NN,O
,terakhir,JJ,O
,bulan,NN,O
,.,.,O
Sentence: 433,Itu,DT,O
,terakhir,JJ,O
,melangkah,NN,O
,akan,MD,O
,menjadi,VB,O
,Presiden,NNP,B-per
,Mahmoud,NNP,I-per
,Ahmadinejad,NNP,I-per
,S,POS,O
,tanda tangan,NN,O
,.,.,O
Sentence: 434,Itu,DT,O
,bergerak,NN,O
,bisa,MD,O
,membahayakan,VB,O
,nuklir,JJ,O
,pembicaraan,NNS,O
,dengan,IN,O
,Eropa,NNP,B-gpe
,itu,IN,O
,Iran,NNP,B-gpe
,dikatakan,VBD,O
,dia,PRP,O
,mengharapkan,VBZ,O
,akan,MD,O
,melanjutkan,VB,O
,di dalam,IN,O
,minggu -minggu,NNS,O
,.,.,O
Sentence: 435,Itu,DT,O
,pembicaraan,NNS,O
,runtuh,VBD,O
,di dalam,IN,O
,Agustus,NNP,B-tim
,",",",",O
,Kapan,WRB,O
,Teheran,NNP,B-gpe
,restart,VBD,O
,konversi,VBG,O
,uranium,NN,O
,-,IN,O
,itu,DT,O
,pendahulu,NN,O
,dari,IN,O
,penyuburan,NN,O
,.,.,O
Sentence: 436,Terakhir,JJ,O
,tahun,NN,O
,",",",",O
,Teheran,NNP,B-gpe
,tergantung,VBD,O
,penyuburan,NN,O
,sebagai,IN,O
,A,DT,O
,Bagus,JJ,O
,keyakinan,NN,O
,ukuran,NN,O
,ke,TO,O
,menenangkan,VB,O
,internasional,JJ,O
,kekhawatiran,NNS,O
,dia,PRP,O
,adalah,VBZ,O
,secara rahasia,RB,O
,mengejar,VBG,O
,nuklir,JJ,O
,senjata,NNS,O
,",",",",O
,A,DT,O
,mengenakan biaya,NN,O
,-nya,PRP$,O
,pemerintah,NN,O
,menyangkal,VBZ,O
,.,.,O
Sentence: 437,Zambia,JJ,B-gpe
,pejabat,NNS,O
,mengatakan,VBP,O
,Laporan,NNS,O
,itu,IN,O
,Presiden,NNP,B-per
,Retribusi,NNP,I-per
,Sonwasa,NNP,I-per
,memiliki,VBZ,O
,mati,VBN,O
,adalah,VBP,O
,PALSU,JJ,O
,.,.,O
Sentence: 438,Informasi,NNP,B-per
,Menteri,NNP,I-per
,Mike,NNP,I-per
,Moutech,NNP,I-per
,dibuat,VBD,O
,A,DT,O
,Televisi,JJ,O
,alamat,NN,O
,Kamis,NNP,B-tim
,ke,TO,O
,mengatakan,VB,O
,itu,DT,O
,luar negeri,JJ,O
,media,NNS,O
,Laporan,NNS,O
,adalah,VBP,O
,bukan,RB,O
,BENAR,JJ,O
,.,.,O
Sentence: 439,Dia,PRP,O
,dikatakan,VBD,O
,Presiden,NNP,B-per
,Sonwasa,NNP,I-per
,tetap,VBZ,O
,di dalam,IN,O
,stabil,JJ,O
,kondisi,NN,O
,di dalam,IN,O
,A,DT,O
,Paris,NNP,B-geo
,RSUD,NN,O
,",",",",O
,Dan,CC,O
,adalah,VBZ,O
,makhluk,VBG,O
,diperlakukan,VBN,O
,untuk,IN,O
,hipertensi,NN,O
,.,.,O
Sentence: 440,Tn.,NNP,B-per
,Sonwasa,NNP,I-per
,dulu,VBD,O
,diterbangkan,VBN,O
,ke,IN,O
,Perancis,NNP,B-geo
,Selasa,NNP,B-tim
,setelah,IN,O
,menderita,VBG,O
,A,DT,O
,stroke,NN,O
,Minggu,NNP,B-tim
,ketika,IN,O
,di dalam,IN,O
,Mesir,NNP,B-geo
,untuk,IN,O
,sebuah,DT,O
,Afrika,NNP,B-org
,Persatuan,NNP,I-org
,puncak,NN,O
,.,.,O
Sentence: 441,Itu,DT,O
,puncak,NN,O
,dulu,VBD,O
,didominasi,VBN,O
,oleh,IN,O
,itu,DT,O
,politik,JJ,O
,krisis,NN,O
,di dalam,IN,O
,Zimbabwe,NNP,B-geo
,",",",",O
,Dan,CC,O
,itu,DT,O
,ketiadaan,NN,O
,dari,IN,O
,Tn.,NNP,B-per
,Sonwasa,NNP,I-per
,",",",",O
,A,DT,O
,pengkritik,NN,O
,dari,IN,O
,Zimbabwean,JJ,B-gpe
,Presiden,NNP,B-per
,Robert,NNP,I-per
,Mugabe,NNP,I-per
,",",",",O
,dulu,VBD,O
,dikatakan,VBN,O
,ke,TO,O
,terluka,VB,O
,upaya,NNS,O
,ke,TO,O
,meletakkan,VB,O
,lagi,JJR,O
,tekanan,NN,O
,pada,IN,O
,Harare,NNP,B-gpe
,.,.,O
Sentence: 442,Tn.,NNP,B-per
,Sonwasa,NNP,I-per
,adalah,VBZ,O
,59,CD,O
,bertahun-tahun,NNS,O
,tua,JJ,O
,Dan,CC,O
,memiliki,VBZ,O
,melayani,VBN,O
,sebagai,IN,O
,Zambia,NNP,B-gpe
,S,POS,O
,Presiden,NN,O
,sejak,IN,O
,2002,CD,B-tim
,.,.,O
Sentence: 443,Dia,PRP,O
,adalah,VBZ,O
,Juga,RB,O
,itu,DT,O
,saat ini,JJ,O
,pemimpin,NN,O
,dari,IN,O
,itu,DT,O
,Selatan,NNP,B-org
,Afrika,NNP,I-org
,Perkembangan,NNP,I-org
,Masyarakat,NNP,I-org
,.,.,O
Sentence: 444,Dia,PRP,O
,menderita,VBD,O
,A,DT,O
,lembut,JJ,O
,stroke,NN,O
,dua,CD,O
,bertahun-tahun,NNS,O
,yang lalu,RB,O
,.,.,O
Sentence: 445,KITA.,NNP,B-gpe
,Presiden,NNP,B-per
,Barack,NNP,I-per
,Obama,NNP,I-per
,memiliki,VBZ,O
,bernama,VBN,O
,Gen,NNP,B-per
,Sperling,NNP,I-per
,sebagai,IN,O
,itu,DT,O
,baru,JJ,O
,kepala,NN,O
,dari,IN,O
,itu,DT,O
,Nasional,NNP,B-org
,Ekonomis,NNP,I-org
,Dewan,NNP,I-org
,",",",",O
,yang,WDT,O
,mengawasi,VBZ,O
,itu,DT,O
,administrasi,NN,O
,S,POS,O
,ekonomis,JJ,O
,kebijakan,NNS,O
,.,.,O
Sentence: 446,Sperling,NNP,B-per
,telah,VBD,O
,itu,DT,O
,sama,JJ,O
,pekerjaan,NN,O
,di dalam,IN,O
,Presiden,NNP,B-per
,Tagihan,NNP,I-per
,Clinton,NNP,I-per
,S,POS,O
,administrasi,NN,O
,.,.,O
Sentence: 447,Dia,PRP,O
,berhasil,VBZ,O
,Lawrence,NNP,B-per
,Musim panas,NNPS,I-per
,",",",",O
,lain,DT,O
,atas,JJ,O
,ekonomis,JJ,O
,resmi,NN,O
,dari,IN,O
,itu,DT,O
,Era Clinton,NN,O
,.,.,O
Sentence: 448,Sperling,NNP,B-per
,memiliki,VBZ,O
,dihabiskan,VBN,O
,itu,DT,O
,Pertama,JJ,O
,dua,CD,O
,bertahun-tahun,NNS,O
,dari,IN,O
,itu,DT,O
,Obama,NNP,B-per
,administrasi,NN,O
,sebagai,IN,O
,A,DT,O
,konselor,NN,O
,ke,TO,O
,Perbendaharaan,NNP,B-per
,Sekretaris,NNP,I-per
,Timotius,NNP,I-per
,Geithner,NNP,I-per
,.,.,O
Sentence: 449,Tn.,NNP,B-per
,Obama,NNP,I-per
,dibuat,VBD,O
,itu,DT,O
,pengumuman,NN,O
,Jumat,NNP,B-tim
,selama,IN,O
,A,DT,O
,mengunjungi,NN,O
,ke,TO,O
,A,DT,O
,jendela,NN,O
,pabrikan,NN,O
,terletak,VBN,O
,di luar,IN,O
,dari,IN,O
,Washington,NNP,B-geo
,",",",",O
,D.C.,NNP,B-geo
Sentence: 450,Sperling,NNP,B-per
,S,POS,O
,janji temu,NN,O
,adalah,VBZ,O
,itu,DT,O
,terbaru,JJS,O
,besar,JJ,O
,staf,NN,O
,mengubah,NN,O
,untuk,IN,O
,itu,DT,O
,Obama,NNP,B-per
,administrasi,NN,O
,sebagai,IN,O
,dia,PRP,O
,dimulai,VBZ,O
,berurusan,VBG,O
,dengan,IN,O
,A,DT,O
,baru,JJ,O
,Republik,JJ,O
,mayoritas,NN,O
,di dalam,IN,O
,itu,DT,O
,Rumah,NNP,B-org
,dari,IN,I-org
,Perwakilan,NNPS,I-org
,",",",",O
,Dan,CC,O
,perencanaan,VBG,O
,untuk,IN,O
,itu,DT,O
,Presiden,NN,O
,S,POS,O
,mungkin,JJ,O
,pemilihan kembali,NN,O
,kampanye,NN,O
,di dalam,IN,O
,2012,CD,B-tim
,.,.,O
Sentence: 451,Pada,IN,O
,Kamis,NNP,B-tim
,",",",",O
,Mr.,NNP,B-per
,Obama,NNP,I-per
,bernama,VBD,O
,lain,DT,O
,Ex-Clinton,JJ,O
,resmi,NN,O
,",",",",O
,William,NNP,B-per
,Daley,NNP,I-per
,",",",",O
,sebagai,IN,O
,miliknya,PRP$,O
,baru,JJ,O
,ketua,NN,O
,dari,IN,O
,staf,NN,O
,",",",",O
,menggantikan,VBG,O
,Rahm,NNP,B-per
,Emmanuel,NNP,I-per
,.,.,O
Sentence: 452,Pihak berwajib,NNS,O
,di dalam,IN,O
,Bosnia-Herzegovina,NNP,B-gpe
,mengatakan,VBP,O
,mereka,PRP,O
,memiliki,VBP,O
,ditangkap,VBN,O
,A,DT,O
,mantan,JJ,O
,Bosnia,JJ,B-gpe
,Serbia,JJ,I-gpe
,POLISI,NN,O
,petugas,NN,O
,untuk,IN,O
,miliknya,PRP$,O
,tersangka,JJ,O
,peran,NN,O
,di dalam,IN,O
,itu,DT,O
,1995,CD,B-tim
,Pembantaian,NN,O
,dari,IN,O
,Muslim,NNS,O
,di dekat,IN,O
,itu,DT,O
,Timur,JJ,O
,Bosnia,JJ,B-gpe
,kota,NN,O
,dari,IN,O
,Srebrenica,NNP,B-geo
,.,.,O
Sentence: 453,Itu,DT,O
,negara,NN,O
,jaksa,NN,O
,S,POS,O
,kantor,NN,O
,mengatakan,VBZ,O
,37 tahun,JJ,O
,Dragan,NNP,B-per
,Neskovic,NNP,I-per
,dulu,VBD,O
,ditangkap,VBN,O
,Rabu,NNP,B-tim
,di dalam,IN,O
,itu,DT,O
,timur laut,JJ,O
,kota,NN,O
,dari,IN,O
,Bijeljina,NNP,B-geo
,pada,IN,O
,kecurigaan,NN,O
,dari,IN,O
,genosida,NN,O
,.,.,O
Sentence: 454,TIDAK,DT,O
,lebih jauh,JJ,O
,Detail,NNS,O
,adalah,VBD,O
,dilepaskan,VBN,O
,.,.,O
Sentence: 455,Lagi,JJR,O
,dibandingkan,IN,O
,8.000,CD,O
,Muslim,NNP,O
,pria,NNS,O
,Dan,CC,O
,anak laki -laki,NNS,O
,adalah,VBD,O
,terbunuh,VBN,O
,oleh,IN,O
,Serbia,JJ,B-gpe
,pasukan,NNS,O
,di dalam,IN,O
,Juli,NNP,B-tim
,1995,CD,I-tim
,di dalam,IN,O
,Apa,WP,O
,dulu,VBD,O
,diperkirakan,VBN,O
,ke,TO,O
,memiliki,VB,O
,pernah,VBN,O
,A,DT,O
,Serikat,NNP,B-org
,Bangsa,NNP,I-org
,aman,JJ,O
,surga,NN,O
,.,.,O
Sentence: 456,Itu,DT,O
,Srebrenica,NNP,B-geo
,pembunuhan,NNS,O
,adalah,VBP,O
,dipertimbangkan,VBN,O
,itu,DT,O
,terburuk,JJS,O
,Eropa,JJ,O
,Pembantaian,NN,O
,sejak,IN,O
,Dunia,NNP,B-eve
,Perang,NNP,I-eve
,Ii,NNP,I-eve
,.,.,O
Sentence: 457,Itu,DT,O
,U.N.,NNP,B-org
,perang,NN,O
,kejahatan,NNS,O
,pengadilan,NN,O
,di dalam,IN,O
,Itu,DT,O
,Den Haag,NNP,B-geo
,memiliki,VBZ,O
,sudah,RB,O
,dihukum,VBN,O
,14,CD,O
,Serbia,NNS,B-gpe
,untuk,IN,O
,milik mereka,PRP$,O
,kunci,JJ,O
,peran,NNS,O
,di dalam,IN,O
,itu,DT,O
,pembunuhan,NNS,O
,.,.,O
Sentence: 458,Mantan,JJ,O
,Bosnia,JJ,B-gpe
,Serbia,JJ,I-gpe
,pemimpin,NN,O
,Radovan,NNP,B-per
,Karadzic,NNP,I-per
,adalah,VBZ,O
,saat ini,RB,O
,pada,IN,O
,uji coba,NN,O
,di sana,RB,O
,",",",",O
,dibebankan,VBN,O
,dengan,IN,O
,genosida,NN,O
,Dan,CC,O
,kejahatan,NNS,O
,melawan,IN,O
,kemanusiaan,NN,O
,.,.,O
Sentence: 459,Itu,DT,O
,Bosnia,JJ,B-gpe
,perang,NN,O
,kejahatan,NNS,O
,pengadilan,NN,O
,dulu,VBD,O
,didirikan,VBN,O
,di dalam,IN,O
,2005,CD,B-tim
,ke,TO,O
,kemudahan,VB,O
,itu,DT,O
,beban kerja,NN,O
,dari,IN,O
,itu,DT,O
,Berbasis Den Haag,JJ,O
,pengadilan,NN,O
,.,.,O
Sentence: 460,Cina,NNP,B-geo
,S,POS,O
,resmi,JJ,O
,Xinhua,NNP,B-org
,berita,NN,O
,agen,NN,O
,mengatakan,VBZ,O
,Arkeolog,NNS,O
,memiliki,VBP,O
,telah menemukan,VBN,O
,itu,DT,O
,reruntuhan,NNS,O
,dari,IN,O
,29,CD,O
,desa,NNS,O
,itu,WDT,O
,tanggal,VBP,O
,kembali,RB,O
,lagi,JJR,O
,dibandingkan,IN,O
,4.500,CD,O
,bertahun-tahun,NNS,O
,.,.,O
Sentence: 461,Itu,DT,O
,laporan,NN,O
,dikatakan,VBD,O
,itu,DT,O
,kuno,JJ,O
,komunitas,NNS,O
,adalah,VBD,O
,telah menemukan,VBN,O
,di dalam,IN,O
,itu,DT,O
,sebelah utara,JJ,O
,bagian,NN,O
,dari,IN,O
,Shaanxi,NNP,B-geo
,propinsi,NN,O
,",",",",O
,A,DT,O
,wilayah,NN,O
,diketahui,VBN,O
,untuk,IN,O
,-nya,PRP$,O
,arkeologis,JJ,O
,harta karun,NNS,O
,.,.,O
Sentence: 462,Xinhua,NNP,B-org
,mengatakan,VBZ,O
,itu,DT,O
,reruntuhan,NNS,O
,menunjukkan,VBP,O
,itu,IN,O
,rakyat,NNS,O
,telah,VBD,O
,dikuasai,VBN,O
,bangunan,NN,O
,teknik,NNS,O
,Dan,CC,O
,telah,VBD,O
,dibangun,VBN,O
,rumah,NNS,O
,Dan,CC,O
,batu,NN,O
,dinding,NNS,O
,sekitar,IN,O
,milik mereka,PRP$,O
,masyarakat,NN,O
,.,.,O
Sentence: 463,Dia,PRP,O
,dikatakan,VBD,O
,A,DT,O
,total,NN,O
,dari,IN,O
,96,CD,O
,rumah,NNS,O
,adalah,VBD,O
,digali,JJ,O
,",",",",O
,sebagai,RB,O
,Sehat,RB,O
,sebagai,IN,O
,itu,DT,O
,reruntuhan,NNS,O
,dari,IN,O
,A,DT,O
,pengorbanan,JJ,O
,altar,NN,O
,.,.,O
Sentence: 464,Itu,DT,O
,laporan,NN,O
,dikutip,VBD,O
,sebuah,DT,O
,resmi,NN,O
,dengan,IN,O
,itu,DT,O
,Shaanxi,NNP,B-org
,Provinsi,NNP,I-org
,Arkeologis,NNP,I-org
,Riset,NNP,I-org
,Lembaga,NNP,I-org
,sebagai,IN,O
,pepatah,VBG,O
,itu,DT,O
,penemuan,NN,O
,akan,MD,O
,membantu,VB,O
,Ilmuwan,NNS,O
,lebih baik,RBR,O
,memahami,VB,O
,itu,DT,O
,lingkungan,NN,O
,selama,IN,O
,itu,DT,O
,Neolitik,JJ,B-tim
,periode,NN,O
,",",",",O
,Juga,RB,O
,diketahui,VBN,O
,sebagai,IN,O
,itu,DT,O
,Baru,NNP,B-tim
,Batu,NNP,I-tim
,Usia,NNP,I-tim
,.,.,O
Sentence: 465,A,DT,O
,Serikat,NNP,B-org
,Bangsa,NNPS,I-org
,pakar,NN,O
,pada,IN,O
,Luar Negeri,JJ,O
,pembunuhan,NNS,O
,mengatakan,VBZ,O
,Dia,PRP,O
,akan,MD,O
,menyukai,VB,O
,ke,TO,O
,mengunjungi,VB,O
,Thailand,NNP,B-geo
,ke,TO,O
,menyelidiki,VB,O
,terakhir,JJ,O
,bulan,NN,O
,S,POS,O
,meninggal,NNS,O
,dari,IN,O
,87,CD,O
,Muslim,NNP,B-org
,pengunjuk rasa,NNS,O
,.,.,O
Sentence: 466,Philip,NNP,B-per
,Alston,NNP,I-per
,dikatakan,VBD,O
,Dia,PRP,O
,adalah,VBZ,O
,dalam,RB,O
,khawatir,VBN,O
,oleh,IN,O
,itu,DT,O
,Oktober,NNP,B-tim
,25,CD,I-tim
,kejadian,NN,O
,.,.,O
Sentence: 467,Dia,PRP,O
,dikatakan,VBD,O
,A,DT,O
,mengunjungi,NN,O
,ke,TO,O
,Thailand,NNP,B-geo
,akan,MD,O
,mengizinkan,VB,O
,dia,PRP,O
,ke,TO,O
,berbicara,VB,O
,dengan,IN,O
,itu,DT,O
,terlibat,VBN,O
,Dan,CC,O
,ke,TO,O
,menyarankan,VB,O
,cara,NNS,O
,ke,TO,O
,membawa,VB,O
,perdamaian,NN,O
,Dan,CC,O
,stabilitas,NN,O
,ke,TO,O
,itu,DT,O
,wilayah,NN,O
,.,.,O
Sentence: 468,Thailand,NNP,B-gpe
,memiliki,VBZ,O
,bukan,RB,O
,menanggapi,VBN,O
,ke,TO,O
,Tn.,NNP,B-per
,Alston,NNP,I-per
,S,POS,O
,meminta,NN,O
,.,.,O
Sentence: 469,Sementara itu,RB,O
,",",",",O
,Thailand,NNP,B-gpe
,S,POS,O
,dihormati,JJ,O
,Raja,NNP,B-per
,Bhumibol,NNP,I-per
,Tidak,NNP,I-per
,diperingatkan,VBD,O
,itu,IN,O
,itu,DT,O
,negara,NN,O
,bisa,MD,O
,jatuh,VB,O
,ke dalam,IN,O
,menghancurkan,NN,O
,jika,IN,O
,itu,DT,O
,kekerasan,NN,O
,di dalam,IN,O
,itu,DT,O
,selatan,NN,O
,melakukan,VBZ,O
,bukan,RB,O
,akhir,VB,O
,.,.,O
Sentence: 470,Dia,PRP,O
,mendesak,VBD,O
,keamanan,NN,O
,pasukan,NNS,O
,ke,TO,O
,lebih baik,RB,O
,bekerja sama,VB,O
,ke,TO,O
,kesepakatan,VB,O
,dengan,IN,O
,itu,DT,O
,wilayah,NN,O
,S,POS,O
,kekacauan,NN,O
,.,.,O
Sentence: 471,Ratusan,NNS,O
,dari,IN,O
,rakyat,NNS,O
,memiliki,VBP,O
,pernah,VBN,O
,terbunuh,VBN,O
,sejak,IN,O
,Januari,NNP,B-tim
,Kapan,WRB,O
,sebuah,DT,O
,pemberontakan,NN,O
,berkobar,VBD,O
,ke atas,RP,O
,di dalam,IN,O
,Thailand,NNP,B-geo
,S,POS,O
,tiga,CD,O
,Mayoritas Muslim,JJ,O
,Selatan,JJ,O
,provinsi,NNS,O
,.,.,O
Sentence: 472,Israel,JJ,B-gpe
,tentara,NNS,O
,memiliki,VBP,O
,terbunuh,VBN,O
,dua,CD,O
,Palestina,NNS,B-gpe
,di dalam,IN,O
,itu,DT,O
,Selatan,JJ,O
,Gaza,NNP,B-geo
,Mengupas,NNP,I-geo
,.,.,O
Sentence: 473,Saksi,NNS,O
,say,VBP,O
,itu,DT,O
,dua,CD,O
,pria,NNS,O
,adalah,VBD,O
,terbunuh,VBN,O
,lebih awal,RB,O
,Jumat,NNP,B-tim
,di dekat,IN,O
,itu,DT,O
,keamanan,NN,O
,penghalang,NN,O
,memisahkan,VBG,O
,Selatan,JJ,O
,Gaza,NNP,B-geo
,dengan,IN,O
,Israel,NNP,B-geo
,.,.,O
Sentence: 474,Israel,JJ,B-gpe
,militer,JJ,O
,pejabat,NNS,O
,mengatakan,VBP,O
,pasukan,NNS,O
,telah,VBD,O
,tutul,VBN,O
,itu,DT,O
,pria,NNS,O
,mencoba,VBG,O
,ke,TO,O
,tanaman,VB,O
,bom,NNS,O
,bersama,IN,O
,itu,DT,O
,penghalang,NN,O
,.,.,O
Sentence: 475,Itu,DT,O
,pembunuhan,NNS,O
,adalah,VBD,O
,itu,DT,O
,terbaru,JJS,O
,di dalam,IN,O
,A,DT,O
,seri,NN,O
,dari,IN,O
,bentrokan,NNS,O
,di antara,IN,O
,itu,DT,O
,Israel,JJ,B-gpe
,tentara,NN,O
,Dan,CC,O
,Palestina,JJ,B-gpe
,militan,NNS,O
,.,.,O
Sentence: 476,Israel,JJ,B-gpe
,tentara,NNS,O
,terbunuh,VBD,O
,lima,CD,O
,Palestina,NNS,B-gpe
,Kamis,NNP,B-tim
,selama,IN,O
,sebuah,DT,O
,tentara,NN,O
,operasi,NN,O
,di dalam,IN,O
,itu,DT,O
,Barat,NNP,B-geo
,Bank,NNP,I-geo
,kota,NN,O
,dari,IN,O
,Nablus,NNP,B-geo
,.,.,O
Sentence: 477,Pejabat,NNS,O
,mengatakan,VBP,O
,tiga,CD,O
,dari,IN,O
,itu,DT,O
,mati,NN,O
,adalah,VBD,O
,diinginkan,VBN,O
,militan,NNS,O
,dari,IN,O
,itu,DT,O
,Maksimum,NNP,B-org
,Martir,NNP,I-org
,,POS,I-org
,Brigade,NNP,I-org
,",",",",O
,A,DT,O
,brutal,JJ,O
,cabang,NN,O
,dari,IN,O
,itu,DT,O
,arus utama,NN,O
,Fatah,NNP,B-org
,Berpesta,NNP,I-org
,.,.,O
Sentence: 478,Palestina,JJ,B-gpe
,Presiden,NNP,B-per
